is_rumor,thread,in_reply_tweet,tweet_id,is_source_tweet,in_reply_user,hashtags_count,retweet_count,favorite_count,mentions_count,user.tweets_count,user.verified,user.followers_count,user.friends_count,sentimentscore,rumor_spreaders_intensity_score
1,4.35496E+18,4.35615E+18,4.35642E+18,0,7445512996,0,0,1,19,282793,0,6464,13710,0.65,3.53616E-06
1,5.00294E+17,5.00302E+17,5.00412E+17,0,37339807,2,1,1,1,10250,0,1523,543,0,0.000097561
1,5.81264E+17,5.81264E+17,5.81283E+17,0,2163076560,0,0,0,1,4039,0,232,202,-1,0.000247586
1,9.99325E+17,9.99332E+17,9.99335E+17,0,30640488,2,4,6,3,11882,0,2643,1701,0,8.41609E-05
1,5.00417E+17,5.00417E+17,5.00424E+17,0,2193946021,0,0,0,1,6140,0,585,1006,-0.091666667,0.000162866
1,1.10707E+18,1.10707E+18,1.10708E+18,0,103760696,4,0,0,2,11321,0,120,186,0.022222222,8.83314E-05
1,5.53535E+17,5.53536E+17,5.53537E+17,0,16145763,0,0,1,2,32967,0,752,711,0,3.03334E-05
1,5.53503E+17,5.53504E+17,5.5351E+17,0,239552078,0,0,0,3,250,0,4,33,0,0.004
1,5.53587E+17,5.53587E+17,5.53588E+17,0,248447552,0,0,0,2,45519,0,607,708,0,2.19688E-05
1,1.59423E+18,1.59451E+18,1.59461E+18,0,138398882,1,0,1,6,14252,0,2404,2173,0.65,7.01656E-05
1,5.80327E+17,5.80327E+17,5.80327E+17,0,428333,0,0,0,1,3077,0,207,265,-0.75,0.000324992
1,5.00359E+17,5.00359E+17,5.0041E+17,0,158426909,0,4,1,1,494,0,30,32,0.282539683,0.002024291
1,5.52831E+17,5.52831E+17,5.52832E+17,0,87416722,0,1,1,1,1877,0,71,184,0,0.000532765
1,5.00404E+17,5.00404E+17,5.00405E+17,0,1716581,0,1,2,2,4558,0,364,291,-0.125,0.000219394
1,5.80325E+17,5.80325E+17,5.80326E+17,0,6017542,0,0,0,3,8689,0,355,616,0,0.000115088
1,5.53177E+17,5.53177E+17,5.53189E+17,0,428333,0,0,1,1,53,0,43,166,-0.108333333,0.018867925
1,5.24953E+17,5.2496E+17,5.2496E+17,0,2156289693,0,0,1,2,6750,0,227,239,0.166666667,0.000148148
1,5.44284E+17,5.44284E+17,5.44355E+17,0,64933828,0,0,0,1,203,0,15,78,0,0.004926108
1,5.44351E+17,5.44351E+17,5.44352E+17,0,171802941,3,0,0,1,35,0,8,137,0.5,0.028571429
1,5.80331E+17,5.80331E+17,5.80401E+17,0,18119570,1,0,0,1,2866,0,220,194,0,0.000348918
1,2.17583E+18,2.17583E+18,2.17594E+18,0,1209422911,1,0,1,7,160576,0,1886,1005,0.1,6.22758E-06
1,5.25067E+17,0,5.25067E+17,1,0,0,157,64,0,52022,0,69398,69622,-0.05,1.92226E-05
1,5.00295E+17,5.00295E+17,5.00299E+17,0,14173315,1,0,0,1,78168,0,4072,979,-0.1,0.000012793
1,1.04988E+18,1.04988E+18,1.04989E+18,0,222161945,1,0,0,2,1280,0,324,1300,-0.263461538,0.00078125
1,4.98306E+17,4.98309E+17,4.98343E+17,0,878045425,0,1,4,2,6984,0,399,623,-0.166666667,0.000143184
1,5.24954E+17,5.24954E+17,5.24955E+17,0,427515851,0,0,0,2,26266,0,214,519,0.166666667,0.000038072
1,5.0036E+17,5.0036E+17,5.00362E+17,0,21879831,0,0,0,2,35806,0,179,163,0,2.79283E-05
1,5.53167E+17,5.53167E+17,5.53169E+17,0,17045133,0,0,1,2,33934,0,1276,1100,0,0.000029469
1,1.63316E+18,1.63317E+18,1.63319E+18,0,2850353319,3,1,4,4,6909,0,715,3473,-0.5,0.000144739
1,5.44282E+17,5.44282E+17,5.44282E+17,0,171802941,0,0,0,3,1020,0,61,170,0,0.000980392
1,5.44273E+17,5.44274E+17,5.44274E+17,0,2566535282,0,0,1,2,13609,0,148,1081,0,7.34808E-05
1,5.24946E+17,0,5.24946E+17,1,0,1,122,75,0,6875,0,26777,19307,0,0.000145455
1,5.24945E+17,5.24945E+17,5.24968E+17,0,23937894,0,1,0,2,5816,0,944,897,1,0.000171939
1,5.00287E+17,5.00288E+17,5.00293E+17,0,1420787767,0,0,0,2,106020,0,1494,661,0,9.43218E-06
1,1.10633E+18,1.10633E+18,1.10633E+18,0,29025829,0,2,0,2,104944,0,1130,801,0,9.52889E-06
1,5.25026E+17,5.25031E+17,5.25033E+17,0,383861671,0,0,0,4,1410,0,224,874,0,0.00070922
1,5.80883E+17,5.80883E+17,5.80885E+17,0,22799750,0,0,0,3,24288,0,2516,1953,0,4.11726E-05
1,5.44324E+17,5.44324E+17,5.44324E+17,0,14173315,1,0,0,1,20045,0,1232,1591,-0.0625,4.98878E-05
1,5.44273E+17,5.44273E+17,5.44276E+17,0,17004618,0,0,0,2,17842,0,354,1127,0,5.60475E-05
1,5.25036E+17,5.25036E+17,5.25069E+17,0,28785486,0,0,0,1,251,0,19,114,0,0.003984064
1,5.53505E+17,5.53505E+17,5.5369E+17,0,2097571,0,0,0,1,840,0,3,7,0.2,0.001190476
1,5.44309E+17,5.44309E+17,5.44312E+17,0,1532402708,0,0,0,2,5598,0,230,542,0,0.000178635
1,5.00369E+17,5.00369E+17,5.00369E+17,0,1716581,0,0,0,2,2619,0,70,387,0.5,0.000381825
1,5.53184E+17,5.53184E+17,5.53185E+17,0,20159596,0,0,0,2,14844,0,1303,1111,0.3,6.73673E-05
1,5.25057E+17,5.25072E+17,5.25072E+17,0,2182624271,0,0,1,2,8954,0,8551,8626,0,0.000111682
1,1.63293E+18,1.63293E+18,1.63293E+18,0,1878118542,0,1,8,7,5198,0,510,1500,0,0.000192382
1,1.1068E+18,0,1.1068E+18,2,0,0,597,294,0,6410,0,7978,1998,-0.3375,0.000156006
1,5.44515E+17,5.44515E+17,5.44516E+17,0,1399909376,0,1,1,2,10084,0,1141,1307,0,0.000099167
1,5.81405E+17,5.81405E+17,5.81455E+17,0,26900055,0,0,1,1,4282,0,158,488,-0.5,0.000233536
1,5.44273E+17,5.44273E+17,5.44275E+17,0,17004618,0,0,0,2,2288,0,268,653,-0.122222222,0.000437063
1,5.53494E+17,5.53494E+17,5.53496E+17,0,5402612,0,0,0,1,417,0,21,139,0.25,0.002398082
1,5.24931E+17,5.24931E+17,5.24931E+17,0,24000965,0,0,3,2,92,0,49,213,0,0.010869565
1,5.25045E+17,5.25045E+17,5.25046E+17,0,272172091,0,0,0,2,692,0,194,239,0,0.001445087
1,5.24933E+17,5.24933E+17,5.24934E+17,0,19038934,0,0,0,1,5,0,2,15,0,0.2
1,2.49846E+18,2.4985E+18,2.49853E+18,0,5546561638,3,16,9,10,344726,0,86333,86254,0.24047619,2.90085E-06
1,4.98345E+17,4.98345E+17,4.98356E+17,0,1291770157,4,11,3,1,10698,0,244,186,0,9.34754E-05
1,5.25052E+17,5.25052E+17,5.25057E+17,0,292777349,0,0,1,2,26273,0,642,1767,-0.333333333,3.80619E-05
1,5.44378E+17,5.44378E+17,5.4438E+17,0,289998339,0,0,0,3,113570,0,562,1054,0.192857143,8.80514E-06
1,5.44339E+17,5.44339E+17,5.44349E+17,0,972651,0,0,1,3,4889,0,134,104,-0.083333333,0.000204541
1,5.24974E+17,5.24974E+17,5.24975E+17,0,25516222,0,0,0,3,4,0,1,18,0,0.25
1,5.53476E+17,5.53476E+17,5.53478E+17,0,5402612,1,0,1,1,944,0,1323,583,-0.3,0.001059322
1,5.24942E+17,5.24942E+17,5.24943E+17,0,8736882,0,6,2,1,4439,0,3531,719,0.1,0.000225276
1,5.52986E+17,5.52986E+17,5.52996E+17,0,110396781,3,0,0,1,3599,0,32,57,0.3,0.000277855
1,5.44492E+17,5.44492E+17,5.44493E+17,0,7587032,0,0,0,1,163,0,44,173,0.25,0.006134969
1,5.25071E+17,5.25071E+17,5.25073E+17,0,351120282,3,4,1,1,14791,0,215,42,0.3,6.76087E-05
1,5.24983E+17,5.25004E+17,5.25005E+17,0,30672522,0,0,0,3,4872,0,273,938,0,0.000205255
1,1.04992E+18,1.04992E+18,1.04996E+18,0,277037199,0,0,1,4,62468,0,1759,1796,0.640625,1.60082E-05
1,5.24936E+17,5.24936E+17,5.24952E+17,0,22568416,0,0,0,2,3730,0,89,106,0.007326389,0.000268097
1,5.24929E+17,5.24929E+17,5.24939E+17,0,23655688,1,1,0,1,1890,0,263,255,0.214285714,0.000529101
1,5.44309E+17,5.44309E+17,5.4431E+17,0,171802941,0,1,4,1,14808,0,487,543,0,6.75311E-05
1,5.53536E+17,5.53536E+17,5.53542E+17,0,87416722,0,0,0,1,2041,0,113,152,0,0.000489956
1,5.53478E+17,5.53478E+17,5.5348E+17,0,807095,0,0,0,1,925,0,244,410,0,0.001081081
1,5.24937E+17,0,5.24937E+17,1,0,0,105,32,0,2804,1,3247,945,-0.036666667,0.000356633
1,5.24948E+17,5.24948E+17,5.24948E+17,0,1932737630,0,0,1,1,8168,0,312,370,0,0.000122429
1,5.80882E+17,5.80882E+17,5.80895E+17,0,1344951,0,0,1,1,2997,0,64,364,-0.083333333,0.000333667
1,5.00278E+17,5.00278E+17,5.00278E+17,0,972651,2,0,0,1,2060,0,316,367,0.1,0.000485437
1,5.00283E+17,5.00283E+17,5.01267E+17,0,19881665,0,0,0,2,4746,0,42,16,-0.166666667,0.000210704
1,5.24923E+17,5.24923E+17,5.24926E+17,0,19038934,1,0,0,1,1728,0,466,639,0,0.000578704
1,1.08858E+18,1.0886E+18,1.0886E+18,0,351357922,0,0,1,5,10176,0,1526,2040,0,9.82704E-05
1,5.4428E+17,5.4428E+17,5.44283E+17,0,25777812,0,0,0,1,360,0,339,993,0,0.002777778
1,5.00299E+17,5.00299E+17,5.00322E+17,0,231094495,0,0,0,1,7253,0,2240,1663,0,0.000137874
1,5.00389E+17,5.00711E+17,5.00712E+17,0,1104705374,0,0,0,2,42028,0,1636,898,0.5,2.37937E-05
1,5.2504E+17,5.2504E+17,5.25048E+17,0,19636948,0,0,0,1,1196,0,47,159,0.625,0.00083612
1,5.25041E+17,5.25041E+17,5.25044E+17,0,203123011,0,0,0,2,7852,0,494,914,0,0.000127356
1,5.0036E+17,5.00363E+17,5.00371E+17,0,461080033,0,0,1,3,23168,0,1226,1657,0.19,0.000043163
1,2.17735E+18,2.17736E+18,2.17738E+18,0,5932169215,0,7,22,7,8133,0,96,712,-1.538888889,0.000122956
1,4.9953E+17,4.9953E+17,4.99538E+17,0,24165761,0,1,0,2,21145,0,1023,794,0.1,4.72925E-05
1,5.44297E+17,5.44297E+17,5.443E+17,0,240028072,0,0,0,3,8253,0,3637,1134,0,0.000121168
1,5.52799E+17,5.52813E+17,5.52818E+17,0,2926388692,0,0,0,2,1627,0,394,1606,-0.25,0.000614628
1,5.5279E+17,5.5279E+17,5.52791E+17,0,87818409,0,0,0,1,17464,0,527,383,-0.021212121,5.72607E-05
1,5.24937E+17,5.24937E+17,5.24939E+17,0,274831602,0,0,0,1,6540,0,320,722,0.466666667,0.000152905
1,1.16064E+18,1.16064E+18,1.16065E+18,0,201542047,0,0,0,2,14432,0,1102,1344,-0.155555556,6.92905E-05
1,5.25021E+17,5.25021E+17,5.25034E+17,0,2327508680,0,0,0,3,2453,0,3250,2901,0.043181818,0.000407664
1,1.08883E+18,1.08883E+18,1.08883E+18,0,420770005,0,0,0,3,12774,0,1621,3138,0,0.000078284
1,5.00248E+17,5.00248E+17,5.00273E+17,0,2725579568,2,0,0,1,95041,0,1784,447,-0.2,1.05218E-05
1,5.5353E+17,5.5353E+17,5.53531E+17,0,1994321,0,0,0,1,3715,0,133,375,0,0.000269179
1,5.24974E+17,5.24974E+17,5.24976E+17,0,25516222,0,0,0,3,32,0,20,19,0,0.03125
1,1.04996E+18,1.04996E+18,1.04996E+18,0,39273896,0,0,0,2,2808,0,212,410,0.5,0.000356125
1,3.99315E+18,3.99315E+18,3.99323E+18,0,5189728730,11,100,35,9,99138,0,10099,3982,-0.854365079,1.00869E-05
1,5.44277E+17,5.44277E+17,5.44281E+17,0,16834659,0,0,0,1,19,0,12,81,0,0.052631579
1,5.80697E+17,5.80697E+17,5.80698E+17,0,51241574,0,0,0,1,10756,0,1345,1632,0,9.29714E-05
1,5.44286E+17,5.44286E+17,5.44287E+17,0,182251918,1,0,0,1,94437,0,6440,1755,0,1.05891E-05
1,5.53492E+17,5.53492E+17,5.53494E+17,0,5402612,0,0,0,1,81757,0,1631,981,0,1.22314E-05
1,5.52832E+17,5.52832E+17,5.52832E+17,0,5402612,0,0,3,1,1530,0,131,291,0,0.000653595
1,5.8032E+17,5.8032E+17,5.80321E+17,0,134196350,0,0,0,2,67105,0,1199,428,0,0.000014902
1,5.80321E+17,5.80324E+17,5.80327E+17,0,14173315,0,1,0,1,59295,0,45659,644,0,1.68648E-05
1,5.52786E+17,5.52786E+17,5.52786E+17,0,1367531,0,1,2,1,165308,0,2951,2035,-0.3,6.04931E-06
1,5.24927E+17,5.24927E+17,5.2493E+17,0,19038934,0,0,0,1,6361,0,128,159,0,0.000157208
1,5.53544E+17,5.53544E+17,5.53546E+17,0,1367531,1,0,0,2,748,0,23,29,-0.25,0.001336898
1,4.99367E+17,4.99367E+17,4.99368E+17,0,230527949,0,0,0,1,668,0,971,1986,0.4,0.001497006
1,5.25036E+17,5.25036E+17,5.2504E+17,0,75584076,0,1,1,2,901,0,17,47,0.5,0.001109878
1,5.00291E+17,0,5.00291E+17,1,0,2,144,31,0,2581,0,1434,1993,0,0.000387447
1,5.24932E+17,0,5.24932E+17,1,0,2,101,8,0,17222,1,11408,298,0.1,5.80653E-05
1,5.24957E+17,5.24957E+17,5.24959E+17,0,7587032,1,0,0,1,3117,0,7537,587,-0.1,0.000320821
1,1.08863E+18,1.08863E+18,1.08863E+18,0,29806940,1,12,6,2,5384,0,378,1620,0.020833333,0.000185736
1,5.25024E+17,5.25024E+17,5.25028E+17,0,1652541,0,0,0,1,1186,0,60,493,0,0.00084317
1,4.99505E+17,4.99505E+17,4.99511E+17,0,14511951,1,0,1,1,404,0,81,492,-0.5,0.002475248
1,5.2493E+17,5.2493E+17,5.24932E+17,0,19636948,0,1,2,1,2850,0,120,245,0.357142857,0.000350877
1,5.52793E+17,5.52793E+17,5.52821E+17,0,6017542,0,0,0,3,2153,0,61,98,-1,0.000464468
1,5.44379E+17,5.44379E+17,5.44383E+17,0,3684431,0,0,1,2,7739,0,619,1692,-0.188392857,0.000129216
1,5.80372E+17,5.80372E+17,5.80373E+17,0,51241574,0,0,0,1,18440,0,2984,2688,-0.316666667,5.42299E-05
1,5.44292E+17,5.44292E+17,5.44292E+17,0,423662810,0,0,0,1,2380,0,200,454,-1,0.000420168
1,5.0036E+17,5.0036E+17,5.00364E+17,0,21879831,0,0,1,2,13102,0,648,2000,0.25,7.63242E-05
1,5.00359E+17,5.0036E+17,5.0036E+17,0,47372651,0,0,0,2,9721,0,268,465,-0.170833333,0.00010287
1,5.2503E+17,5.2503E+17,5.25059E+17,0,12848262,0,0,0,1,333,0,42,185,0.7,0.003003003
1,5.53573E+17,5.53573E+17,5.53584E+17,0,292777349,0,0,0,1,63411,0,422,165,0.6,1.57701E-05
1,5.52818E+17,5.52818E+17,5.52844E+17,0,16973333,0,0,0,2,2266,0,40,69,0,0.000441306
1,5.5347E+17,5.5347E+17,5.53471E+17,0,34713362,0,0,0,1,4934,0,367,514,0,0.000202675
1,5.24955E+17,5.24955E+17,5.25E+17,0,51241574,0,0,1,2,60291,0,1825,1786,-0.25,1.65862E-05
1,5.24929E+17,5.24929E+17,5.24931E+17,0,6017542,0,0,0,3,16770,0,460,1547,0,5.96303E-05
1,5.24981E+17,5.24981E+17,5.24982E+17,0,16299754,0,0,0,2,1690,0,80,258,0.025,0.000591716
1,5.44519E+17,5.44519E+17,5.44544E+17,0,292777349,0,0,0,1,41381,0,4353,2409,0,2.41657E-05
1,4.98272E+17,4.98272E+17,4.98275E+17,0,15890403,1,0,1,1,11339,0,535,608,-0.5,8.81912E-05
1,5.00303E+17,5.00303E+17,5.00304E+17,0,18643437,1,1,0,1,23532,0,129,214,0.1,4.24953E-05
1,5.44275E+17,5.44276E+17,5.44277E+17,0,1434028597,0,0,0,2,10794,0,2034,871,0,9.26441E-05
1,5.44512E+17,5.44512E+17,5.44513E+17,0,51241574,0,0,0,1,715,0,52,302,0,0.001398601
1,5.53575E+17,5.53575E+17,5.53585E+17,0,87416722,2,0,0,1,4768,0,132,300,0.78125,0.000209732
1,1.603E+18,1.603E+18,1.60333E+18,0,987081925,0,0,0,5,25047,0,1741,2429,0,3.99249E-05
1,5.44521E+17,5.44521E+17,5.44523E+17,0,87261221,0,0,1,1,11918,0,1285,1040,-0.5,8.39067E-05
1,1.04989E+18,1.04989E+18,1.0499E+18,0,167155055,0,3,2,2,7898,0,5146,1394,0.5,0.000126614
1,5.44512E+17,5.44512E+17,5.44512E+17,0,156464691,1,1,0,1,1583,0,220,638,-0.081818182,0.000631712
1,5.52792E+17,5.52792E+17,5.52795E+17,0,5402612,0,0,0,1,191,0,280,409,0,0.005235602
1,5.52793E+17,5.52793E+17,5.52794E+17,0,6017542,0,0,0,2,3447,0,2352,252,-0.4,0.000290107
1,1.50042E+18,1.50042E+18,1.50048E+18,0,293057408,0,0,1,7,86270,0,3304,5319,-0.076190476,1.15915E-05
1,5.8034E+17,5.8034E+17,5.80341E+17,0,15513604,0,1,1,1,2923,0,27,232,-0.05,0.000342114
1,5.53588E+17,5.53588E+17,5.53588E+17,0,87416722,1,0,0,1,82930,0,1630,922,-0.2,1.20584E-05
1,5.53479E+17,5.53479E+17,5.5348E+17,0,5402612,0,0,0,1,84,0,42,91,0.136363636,0.011904762
1,5.44307E+17,5.44307E+17,5.44307E+17,0,292777349,0,0,0,1,22374,0,1086,392,0,4.46947E-05
1,5.44305E+17,5.44305E+17,5.44341E+17,0,28785486,0,0,0,1,1913,1,1302,588,0.136363636,0.000522739
1,5.44407E+17,5.44407E+17,5.44408E+17,0,16589206,0,0,0,1,568,0,45,358,-0.5,0.001760563
1,5.44378E+17,5.44378E+17,5.44382E+17,0,289998339,1,0,1,1,96471,0,11079,2007,0,1.03658E-05
1,1.06944E+18,1.06944E+18,1.06945E+18,0,95003754,0,0,0,2,48492,0,758,1565,0,0.000020622
1,5.00307E+17,5.00307E+17,5.00386E+17,0,59042511,0,0,0,1,12964,0,182,125,0.78,7.71367E-05
1,5.44298E+17,5.44299E+17,5.443E+17,0,255099948,0,0,0,2,21791,0,7406,655,0,4.58905E-05
1,1.06927E+18,1.06927E+18,1.06927E+18,0,21369607,2,0,0,3,5711,0,1480,1150,0,0.000175101
1,5.44342E+17,5.44342E+17,5.44344E+17,0,21548431,0,0,0,2,2140,0,108,437,0.016666667,0.00046729
1,5.80332E+17,5.80332E+17,5.80339E+17,0,564457556,0,0,1,1,3703,0,188,242,0.28,0.000270051
1,5.25018E+17,5.25018E+17,5.25019E+17,0,19038934,0,1,1,1,21180,0,2391,2366,0,4.72144E-05
1,5.00359E+17,5.00359E+17,5.00365E+17,0,18294906,2,0,1,1,40729,0,417,313,-0.0125,2.45525E-05
1,5.24934E+17,5.24934E+17,5.24936E+17,0,14216661,0,0,0,1,2174,0,1147,1176,-0.05,0.000459982
1,5.53475E+17,5.53475E+17,5.53476E+17,0,5402612,0,1,0,1,195,0,35,148,0.6,0.005128205
1,5.52809E+17,5.52809E+17,5.52813E+17,0,239964092,0,0,0,1,1584,0,372,463,0.45,0.000631313
1,5.2504E+17,5.2504E+17,5.25056E+17,0,19636948,1,0,1,1,11132,0,491,443,-0.2,8.98311E-05
1,5.52793E+17,5.52793E+17,5.52794E+17,0,868112707,2,0,0,2,1964,0,174,567,-0.2,0.000509165
1,5.5347E+17,5.5347E+17,5.5347E+17,0,380648579,1,1,0,1,5552,1,5745,747,0,0.000180115
1,5.44271E+17,5.44271E+17,5.4435E+17,0,14401607,2,0,0,2,4293,0,133,76,0,0.000232937
1,5.24953E+17,5.24953E+17,5.24954E+17,0,292777349,0,0,0,1,16865,0,1664,669,0,5.92944E-05
1,1.65E+18,1.65E+18,1.65002E+18,0,1215647635,0,1,1,5,53764,0,2142,2066,-0.092857143,1.85998E-05
1,5.2503E+17,5.2503E+17,5.25031E+17,0,14138785,0,0,0,1,12981,0,675,766,0,7.70357E-05
1,5.25062E+17,5.25062E+17,5.25067E+17,0,203123011,0,3,3,1,5821,0,4186,566,0,0.000171792
1,5.24925E+17,5.24925E+17,5.2493E+17,0,8736882,1,0,0,1,2800,0,838,712,0,0.000357143
1,5.44294E+17,5.44294E+17,5.44294E+17,0,28785486,1,0,1,1,2683,0,111,271,0,0.000372717
1,5.00422E+17,5.00422E+17,5.00447E+17,0,5513002,2,0,0,1,15766,0,1695,2002,0,6.34276E-05
1,5.25021E+17,5.25021E+17,5.25041E+17,0,2327508680,0,0,0,2,5245,0,840,1289,-0.1,0.000190658
1,5.24943E+17,5.24943E+17,5.24943E+17,0,14681605,0,0,0,1,682,0,26,156,-0.140277778,0.001466276
1,5.53104E+17,5.53104E+17,5.53131E+17,0,21291400,0,0,0,2,31717,0,6203,458,0.49,3.15288E-05
1,5.24986E+17,5.24986E+17,5.24997E+17,0,807095,3,0,0,2,8041,0,1242,1113,-0.283333333,0.000124363
1,1.08898E+18,1.08898E+18,1.08898E+18,0,194795955,0,0,0,5,384,0,393,506,-0.45,0.002604167
1,1.1071E+18,1.1071E+18,1.10711E+18,0,102483148,1,0,0,2,154064,0,766,933,-1.265625,6.49081E-06
1,5.52805E+17,5.52805E+17,5.5281E+17,0,583697870,0,0,0,3,3628,0,510,612,0,0.000275634
1,2.17773E+18,2.17775E+18,2.17777E+18,0,3840932298,2,1,1,8,14221,0,496,880,0,7.03185E-05
1,1.73993E+19,1.74002E+19,1.74003E+19,0,9537553568,1,15,17,85,808028,0,43997,46654,-1.751190476,1.23758E-06
1,5.44282E+17,5.44282E+17,5.44283E+17,0,292777349,0,1,0,1,95504,0,1369,700,0.1,1.04708E-05
1,4.42256E+18,4.42262E+18,4.42264E+18,0,3358176305,2,2,4,15,134155,0,1824,1845,0.491666667,7.45406E-06
1,5.81264E+17,5.81264E+17,5.81265E+17,0,2163076560,0,1,1,1,41890,0,1983,1394,0.46875,0.000023872
1,5.52802E+17,5.52802E+17,5.52813E+17,0,14569869,1,1,0,2,6566,0,3448,3262,0.25,0.0001523
1,3.27524E+18,3.27526E+18,3.27531E+18,0,4060186653,1,1,8,14,241287,0,8342,9068,0.625,4.14444E-06
1,5.52802E+17,5.52802E+17,5.52804E+17,0,788524,1,0,0,1,19060,0,212,357,-0.2,5.24659E-05
1,5.44273E+17,5.44273E+17,5.44279E+17,0,9609632,0,1,0,1,4430,0,898,1161,0,0.000225734
1,1.54509E+18,1.54509E+18,1.5451E+18,0,2766508535,1,0,4,3,4236,0,446,932,0,0.000236072
1,5.25035E+17,5.25035E+17,5.25047E+17,0,757313467,0,0,2,2,13105,0,342,716,0,7.63068E-05
1,5.44483E+17,5.44483E+17,5.44484E+17,0,742143,1,0,0,1,16367,0,1685,2001,0,6.10986E-05
1,5.44515E+17,5.44515E+17,5.44516E+17,0,428333,0,2,0,1,4263,0,5153,1394,-0.3,0.000234577
1,5.44518E+17,5.44518E+17,5.44519E+17,0,491960101,2,2,2,1,33644,0,1881,776,-0.15,0.000029723
1,5.44272E+17,5.44272E+17,5.44279E+17,0,28287525,0,0,2,1,255,0,11,64,0.25,0.003921569
1,1.57499E+18,1.57499E+18,1.57503E+18,0,2243537,6,1,2,3,31596,0,1244,2073,0,3.16496E-05
1,1.04986E+18,1.04986E+18,1.04986E+18,0,33255595,0,0,0,4,20690,0,768,1120,0,4.83325E-05
1,5.00351E+17,5.00351E+17,5.00351E+17,0,64643056,0,0,0,1,14863,0,710,859,0,6.72812E-05
1,5.00289E+17,5.00289E+17,5.00306E+17,0,30357467,2,1,2,1,132377,0,1425,909,0.285714286,7.55418E-06
1,5.24925E+17,5.24925E+17,5.24928E+17,0,8736882,0,0,1,1,2378,0,51,54,0,0.000420521
1,5.003E+17,5.003E+17,5.00306E+17,0,29330030,0,0,0,2,102380,0,1577,1066,-0.05,9.76753E-06
1,5.53184E+17,5.53184E+17,5.53188E+17,0,20159596,0,1,1,2,10844,0,861,711,0,9.22169E-05
1,4.45132E+18,3.89848E+18,4.45144E+18,1,1707792034,2,221,59,19,32937,8,42088,6836,-0.696969697,0.000030361
1,1.10628E+18,1.10628E+18,1.10629E+18,0,272892746,0,0,1,3,5798,0,1018,534,0.516666667,0.000172473
1,5.24933E+17,5.24933E+17,5.2494E+17,0,19636948,0,0,0,1,292,0,4,12,0.4,0.003424658
1,2.4959E+18,2.49591E+18,2.49612E+18,0,577417835,2,1,3,12,213332,0,15837,11715,-0.475,4.68753E-06
1,5.00283E+17,5.0029E+17,5.00293E+17,0,22960124,0,0,0,3,350,0,93,237,0,0.002857143
1,5.24925E+17,5.24925E+17,5.24926E+17,0,8736882,1,0,0,1,3925,0,333,653,0,0.000254777
1,4.42856E+18,4.42862E+18,4.42865E+18,0,2939036215,3,3,3,15,210304,0,13048,11316,0.978805556,4.75502E-06
1,5.44366E+17,5.44366E+17,5.44371E+17,0,504028774,0,0,0,2,976,0,5,25,0,0.00102459
1,3.76566E+18,3.76569E+18,3.76766E+18,0,4653349144,0,2,1,14,228330,0,2766,1495,-0.025,4.37963E-06
1,9.98851E+17,9.98851E+17,9.98863E+17,0,30360614,4,1,1,3,327700,0,2193,2161,0.211038961,3.05157E-06
1,2.21135E+18,2.21135E+18,2.2114E+18,0,633332324,0,0,2,4,25108,0,10473,10365,-2.566666667,3.98279E-05
1,5.25028E+17,5.25028E+17,5.25032E+17,0,1652541,0,0,0,1,2636,0,1274,908,0,0.000379363
1,5.44508E+17,5.44508E+17,5.44511E+17,0,156464691,3,0,1,1,8367,0,1079,1378,0,0.000119517
1,1.57482E+18,1.57482E+18,1.57483E+18,0,224824899,0,0,0,6,57897,0,720,1239,0.3,1.72721E-05
1,5.8035E+17,5.8035E+17,5.80352E+17,0,124476322,0,0,0,1,691,0,132,364,0,0.001447178
1,5.44301E+17,5.44301E+17,5.44302E+17,0,268270621,0,0,0,1,14529,0,412,132,0,6.88279E-05
1,5.44321E+17,5.44326E+17,5.44326E+17,0,2426,0,0,1,1,7297,0,114,151,0,0.000137043
1,5.44281E+17,5.44281E+17,5.44282E+17,0,1652541,0,0,0,1,2532,0,552,281,0,0.000394945
1,5.24937E+17,5.24947E+17,5.24962E+17,0,184637613,0,0,0,2,31306,0,600,299,0,3.19428E-05
1,5.00351E+17,5.00351E+17,5.00353E+17,0,64643056,0,0,0,1,2875,0,448,634,-0.75,0.000347826
1,5.44269E+17,5.44269E+17,5.4428E+17,0,16834659,1,1,0,2,11013,0,1254,1998,0,9.08018E-05
1,5.24977E+17,5.24977E+17,5.24977E+17,0,428333,0,0,0,1,3839,0,209,556,-0.75,0.000260485
1,5.4438E+17,5.4438E+17,5.44394E+17,0,302974524,0,0,0,1,19473,0,249,211,0,5.13532E-05
1,5.003E+17,5.003E+17,5.003E+17,0,29330030,0,0,0,2,1784,0,446,534,0,0.000560538
1,5.52978E+17,0,5.52978E+17,1,0,1,612,371,0,5789,0,141256,138169,0.366666667,0.000172741
1,5.25067E+17,5.25067E+17,5.25068E+17,0,264268489,0,0,1,1,2633,0,128,612,0,0.000379795
1,5.52807E+17,5.52807E+17,5.52807E+17,0,15754281,0,0,0,1,9219,0,255,775,-0.2,0.000108472
1,5.53536E+17,5.53536E+17,5.53541E+17,0,788524,0,1,0,2,2275,0,86,247,0.35,0.00043956
1,5.2493E+17,5.2493E+17,5.24931E+17,0,18999969,0,0,0,1,243,0,42,149,0,0.004115226
